order_id,customer_name,product,quantity,price,order_date
974,Jobie Stoak,error: undefined method `first' for nil:NilClass,6,1293.83,11/5/2025
975,Donnie Cottingham,error: undefined method `first' for nil:NilClass,10,3214.56,1/14/2025
976,Alexis Seine,error: undefined method `first' for nil:NilClass,2,3549.0,10/18/2025
977,Avie Dormon,error: undefined method `first' for nil:NilClass,7,2765.5,3/24/2025
978,Cissiee Phettis,error: undefined method `first' for nil:NilClass,2,1226.18,8/4/2025
979,Harmonie Bosward,error: undefined method `first' for nil:NilClass,4,1045.43,11/29/2025
980,Masha Lebrun,error: undefined method `first' for nil:NilClass,9,4755.71,6/9/2025
981,Nettie Galpin,error: undefined method `first' for nil:NilClass,10,2678.14,5/31/2025
982,Micky Draycott,error: undefined method `first' for nil:NilClass,1,2939.79,3/30/2025
983,Efrem Niess,error: undefined method `first' for nil:NilClass,6,1207.23,4/22/2025
984,Lawrence Twizell,error: undefined method `first' for nil:NilClass,4,648.75,5/30/2025
985,Vita Kimble,error: undefined method `first' for nil:NilClass,7,1432.01,10/7/2025
986,Ayn Cobden,error: undefined method `first' for nil:NilClass,2,4679.06,7/25/2025
987,Eldon Leacock,error: undefined method `first' for nil:NilClass,2,2105.17,11/3/2025
988,Norton Lund,error: undefined method `first' for nil:NilClass,2,4283.93,10/9/2025
989,Austen Parnham,error: undefined method `first' for nil:NilClass,6,659.35,10/8/2025
990,Merle Tschirschky,error: undefined method `first' for nil:NilClass,5,346.85,1/17/2025
991,Mariette Parmby,error: undefined method `first' for nil:NilClass,8,1940.38,4/12/2025
992,Andrea Teasdale,error: undefined method `first' for nil:NilClass,7,3694.41,10/9/2025
993,Clementia Cardwell,error: undefined method `first' for nil:NilClass,1,3930.86,6/22/2025
994,Ashton Trueman,error: undefined method `first' for nil:NilClass,7,1598.98,3/1/2025
995,Lilah Armiger,error: undefined method `first' for nil:NilClass,8,823.57,3/25/2025
996,Wrennie Filppetti,error: undefined method `first' for nil:NilClass,9,575.72,2/13/2025
997,Pasquale Crummie,error: undefined method `first' for nil:NilClass,3,2468.55,3/12/2025
998,Drusi Mooreed,error: undefined method `first' for nil:NilClass,10,1004.61,6/27/2025
999,Ula Burley,error: undefined method `first' for nil:NilClass,1,2226.34,2/26/2025
